,on,t,tout,tdis,t_pre,hour,weekday,il
380,0.0,77.3177612305,72.6143188476,77.0550130208,77.4244374593,0.0,2.0,-0.213588983169
381,0.0,77.2377665202,72.8340230306,76.9235453288,77.3177612305,0.0,2.0,-0.189275005499
382,0.0,77.2122009278,71.7805074056,76.8145650228,77.2377665202,0.0,2.0,-0.127784034525
383,0.0,77.1377726237,71.8203023275,76.7081522624,77.2122009278,0.0,2.0,-0.177120866854
384,0.0,77.0199910482,71.5677286784,76.6259887695,77.1377726237,1.0,2.0,-0.219181884299
385,0.0,76.9422058105,71.7614766439,76.5879292806,77.0199910482,1.0,2.0,-0.181445360144
386,0.0,76.8910949707,72.1714680989,76.5118143717,76.9422058105,1.0,2.0,-0.158309260482
387,0.0,76.835534668,71.4708557129,76.4529988607,76.8910949707,1.0,2.0,-0.158047284294
388,0.0,76.7777709961,70.8307963053,76.4287882487,76.835534668,2.0,2.0,-0.156010737598
389,0.0,76.7244364421,70.6664489746,76.3665039062,76.7777709961,2.0,2.0,-0.150808469243
390,0.0,76.6466613769,70.0506144206,76.3630432129,76.7244364421,2.0,2.0,-0.171168644526
391,0.0,76.5955362955,68.4798421224,76.1969726562,76.6466613769,2.0,2.0,-0.133688562532
392,0.0,76.5333251953,66.616712443,76.0412923177,76.5955362955,3.0,2.0,-0.131630425877
393,0.0,76.4866556803,66.6046203613,75.7921732585,76.5333251953,3.0,2.0,-0.116452400554
394,0.0,76.3911071778,65.4749857585,75.6156982422,76.4866556803,3.0,2.0,-0.157475634553
395,0.0,76.3377604167,64.4128234863,75.3648844401,76.3911071778,3.0,2.0,-0.108262144028
396,0.0,76.2955444336,63.681068929,75.0638916016,76.3377604167,4.0,2.0,-0.0922102430104
397,0.0,76.1844299316,62.8714579264,74.8874471029,76.2955444336,4.0,2.0,-0.155542131758
398,0.0,76.1355448405,62.5583394368,74.6348510742,76.1844299316,4.0,2.0,-0.0918473979671
399,0.0,76.0399881999,63.0375366211,74.4359110514,76.1355448405,4.0,2.0,-0.142349619602
400,0.0,75.9399841309,63.3143269857,74.6019877116,76.0399881999,5.0,2.0,-0.149498027306
401,0.0,75.8355407715,62.7261433919,74.6002522786,75.9399841309,5.0,2.0,-0.150396097352
402,0.0,75.799987793,63.0081278483,74.3424987793,75.8355407715,5.0,2.0,-0.084308836979
403,0.0,75.7277750651,63.7883260091,74.5725708008,75.799987793,5.0,2.0,-0.126885988465
404,0.0,75.6666564941,64.0962565104,74.84246521,75.7277750651,6.0,2.0,-0.118549364137
405,0.0,75.6044331868,64.8349182129,74.7507751465,75.6666564941,6.0,2.0,-0.125455650972
406,0.0,75.2310953776,66.1202412923,74.5950764974,75.6044331868,6.0,2.0,-0.446345160733
407,0.533333333333,74.3222106934,67.3813456217,62.3524963379,75.2310953776,6.0,2.0,-0.625803278093
408,0.0,74.6111022949,69.6734802246,74.3269307454,74.3222106934,7.0,2.0,0.180808148756
409,0.0,74.7666503906,72.2475870768,76.1035644531,74.6111022949,7.0,2.0,0.0308878503048
410,0.4,73.9844258626,72.9430135091,67.265435791,74.7666503906,7.0,2.0,-0.634842347824
411,0.4,73.6977620443,72.8772806803,65.6185668945,73.9844258626,7.0,2.0,-0.144479019128
412,0.0,73.7977640788,72.8080851237,76.2471394857,73.6977620443,8.0,2.0,-0.0353493315023
413,0.533333333333,73.5288736979,72.8184549967,62.0618672689,73.7977640788,8.0,2.0,-0.0356466740788
414,0.133333333333,73.8044331868,73.6574747721,75.9911153157,73.5288736979,8.0,2.0,0.224807826912
415,0.266666666667,73.8733194987,74.7040466308,69.0126525879,73.8044331868,8.0,2.0,0.10452800159
416,0.4,73.7688883463,74.8736063639,66.6513224284,73.8733194987,9.0,2.0,0.022466481125
417,0.466666666667,73.5910990397,75.172861735,66.4549845378,73.7688883463,9.0,2.0,-0.00782687614892
418,0.466666666667,73.6266601562,76.3993774414,69.4762715657,73.5910990397,9.0,2.0,0.195336815959
419,0.2,73.7466613769,76.9737080892,72.7682881673,73.6266601562,9.0,2.0,0.0918962797363
420,0.266666666667,73.8599914551,77.6328023275,70.8411682129,73.7466613769,10.0,2.0,0.127307704862
421,0.4,73.9799926758,78.5911804199,67.8916646321,73.8599914551,10.0,2.0,0.219835149619
422,0.466666666667,73.9555419922,79.5512715657,66.6859171549,73.9799926758,10.0,2.0,0.115282402292
423,0.466666666667,73.8822102865,80.1930684407,67.4886006673,73.9555419922,10.0,2.0,0.0615684666929
424,0.466666666667,74.0866516114,80.5148295085,68.1805623372,73.8822102865,11.0,2.0,0.336475521765
425,0.6,73.4133239746,81.0372701009,68.5922831217,74.0866516114,11.0,2.0,-0.451613962689
426,0.266666666667,74.0199869792,81.9299031575,68.8621520996,73.4133239746,11.0,2.0,0.58705175405
427,0.733333333333,73.57109375,82.9643880208,67.0094136556,74.0199869792,11.0,2.0,-0.149656093355
428,0.133333333333,74.0155497233,84.0801859538,73.8840840657,73.57109375,12.0,2.0,0.318404949899
429,0.8,73.6110941569,85.0990987142,60.909753418,74.0155497233,12.0,2.0,-0.074742550231
430,0.266666666667,74.5155456543,85.8516092936,75.4496459961,73.6110941569,12.0,2.0,0.857827074182
431,0.666666666667,73.9466512044,86.4138224284,67.3484842936,74.5155456543,12.0,2.0,-0.3370776343
432,0.533333333333,74.1977661133,87.4881083171,68.8085245768,73.9466512044,13.0,2.0,0.379025986654
433,1.0,73.8866556804,89.4411743164,58.9134318034,74.1977661133,13.0,2.0,0.12640658633
434,0.266666666667,74.4444274902,91.2143412272,72.2596944173,73.8866556804,13.0,2.0,0.474245405886
435,0.866666666667,73.9444356283,91.7384989421,64.3540059407,74.4444274902,13.0,2.0,-0.169336433234
436,0.6,73.9599822998,92.1190816243,67.858807373,73.9444356283,14.0,2.0,0.15584202993
437,0.866666666667,73.9922027588,93.5012674967,59.1599487305,73.9599822998,14.0,2.0,0.346574755297
438,0.666666666667,73.9511006673,94.591116333,67.9807596842,73.9922027588,14.0,2.0,0.127600909276
439,0.6,74.2044433594,94.4388936361,65.850382487,73.9511006673,14.0,2.0,0.376858643108
440,1.0,73.7110961914,94.2088104248,59.3882944743,74.2044433594,15.0,2.0,-0.0903658135638
441,0.533333333333,74.1033253988,95.8574157715,63.8722229004,73.7110961914,15.0,2.0,0.457721210685
442,0.933333333333,73.84443868,96.1445871989,63.9950469971,74.1033253988,15.0,2.0,0.0833260318359
443,0.6,74.3622131348,95.7276723226,65.8555623372,73.84443868,15.0,2.0,0.631167976116
444,0.0,75.6733235677,94.5824707031,68.9053995768,74.3622131348,16.0,2.0,1.02262906884
445,0.0,76.524424235,93.7746032715,75.2680155436,75.6733235677,16.0,2.0,0.577990221445
446,0.0,77.0777628581,93.3559672038,77.9493713379,76.524424235,16.0,2.0,0.289438759299
447,0.0,77.4999857585,93.4044047038,79.8609212239,77.0777628581,16.0,2.0,0.161985554265
448,0.0,77.9222086589,93.2954182943,81.301940918,77.4999857585,17.0,2.0,0.16583890969
449,0.0,78.253322347,92.9131266276,82.3692952474,77.9222086589,17.0,2.0,0.0805655901621
450,0.0,78.6066548666,93.6085388184,83.1927286784,78.253322347,17.0,2.0,0.100141825635
451,0.0,78.9199829102,95.3159505208,83.8120442708,78.6066548666,17.0,2.0,0.0503149533252
452,0.0,79.4777628581,95.5754455566,84.4261433919,78.9199829102,18.0,2.0,0.295157358523
453,0.0,79.9044250488,95.2363728841,85.1077514648,79.4777628581,18.0,2.0,0.170545307918
454,0.0,80.2266601563,94.8869486491,85.6630330403,79.9044250488,18.0,2.0,0.0717479017272
455,0.0,80.6088704427,96.5908874512,86.1111063639,80.2266601563,18.0,2.0,0.121700298028
456,0.0,81.0022084554,98.5301228841,86.4639994303,80.6088704427,19.0,2.0,0.121533472098
457,0.533333333333,80.2866577149,95.3254618327,75.4384073893,81.0022084554,19.0,2.0,-0.59331075853
458,0.0,80.5088826497,90.8060770671,76.3630452474,80.2866577149,19.0,2.0,0.00411277714432
459,0.0,80.7755493164,86.6906107585,78.926767985,80.5088826497,19.0,2.0,0.0800198199391
460,0.0,80.4622049968,84.1268819173,81.639276123,80.7755493164,20.0,2.0,-0.479459674004
461,0.333333333333,80.0844238281,82.2309082031,71.1560099284,80.4622049968,20.0,2.0,-0.302450684843
462,0.0,80.3333312988,81.0372660319,76.8785563151,80.0844238281,20.0,2.0,0.100190598988
463,0.0,80.4088806152,80.2691813151,79.3557881673,80.3333312988,20.0,2.0,-0.0657903646445
464,0.0,80.3999938965,79.727726237,80.5148274739,80.4088806152,21.0,2.0,-0.145750692737
465,0.0,80.3688741048,79.0686279297,81.1479797363,80.3999938965,21.0,2.0,-0.16326717605
466,0.0,80.3088745117,78.7399353027,81.4559000651,80.3688741048,21.0,2.0,-0.189988404778
467,0.0,80.2399800619,78.1483144124,81.6790588379,80.3088745117,21.0,2.0,-0.195026917526
468,0.0,80.188873291,77.4269348144,81.7551920573,80.2399800619,22.0,2.0,-0.172506156695
469,0.0,80.1155415853,76.9010375976,81.6929077148,80.188873291,22.0,2.0,-0.19128699459
470,0.0,80.0666503906,76.5671651204,81.5475809733,80.1155415853,22.0,2.0,-0.164956538936
471,0.0,79.9533162435,76.1762227376,81.3918965657,80.0666503906,22.0,2.0,-0.226918275783
472,0.0,79.8777608236,75.8856099447,81.2137207031,79.9533162435,23.0,2.0,-0.187853581604
473,0.0,79.8155395508,76.1243245443,81.0407348633,79.8777608236,23.0,2.0,-0.17679912739
474,0.0,79.7088765462,75.4219614665,80.883299764,79.8155395508,23.0,2.0,-0.216597315014
855,0.0,73.3667469815,66.5583091149,73.4023798655,73.3645279111,0.0,2.0,-0.0902141119208
856,0.0,73.3689660518,66.4981396015,73.3851067357,73.3667469815,0.0,2.0,-0.0897615495687
857,0.0,73.3711851222,66.4379700881,73.3678336059,73.3689660518,0.0,2.0,-0.0893089870174
858,0.0,73.3734041925,66.3778005747,73.3505604761,73.3711851222,0.0,2.0,-0.0888564246653
859,0.0,73.3756232629,66.3176310612,73.3332873463,73.3734041925,1.0,2.0,-0.0884038621132
860,0.0,73.3778423332,66.2574615478,73.3160142165,73.3756232629,1.0,2.0,-0.0879512997611
861,0.0,73.3800614035,66.1972920344,73.2987410867,73.3778423332,1.0,2.0,-0.0874987373097
862,0.0,73.3822804739,66.137122521,73.2814679569,73.3800614035,1.0,2.0,-0.0870461747583
863,0.0,73.3844995442,66.0769530076,73.2641948271,73.3822804739,2.0,2.0,-0.0865936124063
864,0.0,73.3867186146,66.0167834942,73.2469216973,73.3844995442,2.0,2.0,-0.0861410498549
865,0.0,73.3889376849,65.9566139808,73.2296485675,73.3867186146,2.0,2.0,-0.0856884875028
866,0.0,73.3911567553,65.8964444674,73.2123754377,73.3889376849,2.0,2.0,-0.0852359249514
867,0.0,73.3933758256,65.836274954,73.1951023079,73.3911567553,3.0,2.0,-0.0847833625993
868,0.0,73.395594896,65.7761054406,73.1778291781,73.3933758256,3.0,2.0,-0.0843308000479
869,0.0,73.3978139663,65.7159359272,73.1605560483,73.395594896,3.0,2.0,-0.0838782376958
870,0.0,73.4000330366,65.6557664137,73.1432829185,73.3978139663,3.0,2.0,-0.0834256752438
871,0.0,73.402252107,65.5955969003,73.1260097887,73.4000330366,4.0,2.0,-0.0829731126924
872,0.0,73.4044711773,65.5354273869,73.1087366589,73.402252107,4.0,2.0,-0.0825205503403
873,0.0,73.4066902477,65.4752578735,73.0914635291,73.4044711773,4.0,2.0,-0.0820679877889
874,0.0,73.408909318,65.4150883601,73.0741903994,73.4066902477,4.0,2.0,-0.0816154254368
875,0.0,73.4111283884,65.3549188467,73.0569172696,73.408909318,5.0,2.0,-0.0811628628854
876,0.0,73.4133474587,65.2947493333,73.0396441398,73.4111283884,5.0,2.0,-0.0807103005333
877,0.0,73.415566529,65.2345798199,73.02237101,73.4133474587,5.0,2.0,-0.080257738082
878,0.0,73.4177855994,65.1744103065,73.0050978802,73.415566529,5.0,2.0,-0.0798051755306
879,0.0,73.4200046697,65.1142407931,72.9878247504,73.4177855994,6.0,2.0,-0.0793526131785
880,0.0,73.4222237401,65.0540712797,72.9705516206,73.4200046697,6.0,2.0,-0.0789000506271
881,0.0,73.4244428104,64.9939017662,72.9532784908,73.4222237401,6.0,2.0,-0.0784474882743
882,0.0,73.4266618808,64.9337322528,72.936005361,73.4244428104,6.0,2.0,-0.0779949257229
883,0.0,73.4288809511,64.8735627394,72.9187322312,73.4266618808,7.0,2.0,-0.0775423633708
884,0.0,73.4311000215,64.813393226,72.9014591014,73.4288809511,7.0,2.0,-0.0770898008195
885,0.0,73.446377088,64.7532237126,72.8841859716,73.4311000215,7.0,2.0,-0.0635792422674
886,0.0,73.6177591959,64.6936287122,73.0195547371,73.446377088,7.0,2.0,0.0930689159038
887,0.0,73.7777648926,64.4197387695,73.4394856771,73.6177591959,8.0,2.0,0.0849224772211
888,0.266666666667,73.3177775065,64.9491027832,69.6976989746,73.7777648926,8.0,2.0,-0.353777461471
889,0.0666666666667,73.4688802083,65.2258809407,69.0766682943,73.3177775065,8.0,2.0,0.113988847609
890,0.0666666666667,73.3422058106,66.4437276204,73.7491556803,73.4688802083,8.0,2.0,-0.171526338588
891,0.266666666667,73.2155385336,66.2015523275,64.7778238932,73.3422058106,9.0,2.0,-0.0327020496626
892,0.0,73.6466573079,66.6824676514,73.5328999837,73.2155385336,9.0,2.0,0.336704195989
893,0.0,73.5844319662,68.0352518717,74.3857584635,73.6466573079,9.0,2.0,-0.163325617118
894,0.333333333333,73.3177693685,70.4035054525,66.7689575195,73.5844319662,9.0,2.0,-0.155427843756
895,0.0,73.7977722168,70.3239278157,75.3423990885,73.3177693685,10.0,2.0,0.359914946341
896,0.466666666667,73.4555501302,71.3843607585,66.7326375325,73.7977722168,10.0,2.0,-0.144568611702
897,0.0,73.5266642253,71.5556193034,72.6644999186,73.4555501302,10.0,2.0,-0.0569089592596
898,0.133333333333,73.6755513509,71.4985290527,75.3960286458,73.5266642253,10.0,2.0,0.113780278495
899,0.333333333333,73.5399902344,72.1731974284,65.7967447917,73.6755513509,11.0,2.0,-0.0365026115049
900,0.0,73.6822143555,73.1125345866,76.4841451009,73.5399902344,11.0,2.0,0.00351983410021
901,0.333333333333,73.7910990397,74.0812967936,67.8985961914,73.6822143555,11.0,2.0,0.194150301948
902,0.333333333333,73.7310994466,75.7852498372,72.2493123372,73.7910990397,11.0,2.0,0.013695509595
903,0.533333333333,73.3377665202,77.0567382812,60.4686218262,73.7310994466,12.0,2.0,-0.191317012657
904,0.0,74.0911031088,77.7677368164,77.037713623,73.3377665202,12.0,2.0,0.579396871299
905,0.8,73.3977640788,78.0860351562,60.581068929,74.0911031088,12.0,2.0,-0.312205679043
906,0.0666666666667,73.8622131347,78.4268249512,72.1559041341,73.3977640788,12.0,2.0,0.332156688103
907,0.266666666667,73.9955485026,80.5338643392,74.3719197591,73.8622131347,13.0,2.0,0.127107096719
908,0.533333333333,73.7555480957,81.1133768717,60.4997680664,73.9955485026,13.0,2.0,-0.0654927725568
909,0.6,73.4044372559,81.1047322591,65.6825703939,73.7555480957,13.0,2.0,-0.132288333395
910,0.2,73.7333170573,80.7362609863,67.4764953613,73.4044372559,13.0,2.0,0.271869573666
911,0.266666666667,73.9199991862,81.8139973958,73.8425679525,73.7333170573,14.0,2.0,0.170232858281
912,0.533333333333,73.599987793,82.9055582682,60.7938496907,73.9199991862,14.0,2.0,-0.159052147677
913,0.4,73.7577616374,83.7514994303,71.0747090657,73.599987793,14.0,2.0,0.21828912926
914,0.466666666667,73.7022074381,82.6218587239,63.269354248,73.7577616374,14.0,2.0,0.0602930121802
915,0.266666666667,74.1099822998,84.6043375651,75.1451883952,73.7022074381,15.0,2.0,0.370858990351
916,0.733333333333,73.5377624512,84.1476389567,55.9829630534,74.1099822998,15.0,2.0,-0.280913113029
917,0.2,73.835546875,83.2480875651,75.1105936686,73.5377624512,15.0,2.0,0.22352071229
918,0.666666666667,73.5577657064,83.4522094726,58.1782145182,73.835546875,15.0,2.0,-0.0294136822917
919,0.0,74.3577657064,83.4452982585,72.413659668,73.5577657064,16.0,2.0,0.586471505288
920,0.0,75.1244222005,83.988486735,73.2820719401,74.3577657064,16.0,2.0,0.554990892337
921,0.0,75.7244283041,83.5214152018,75.3994852702,75.1244222005,16.0,2.0,0.397289879227
922,0.0,76.0622172038,80.575378418,77.1328592936,75.7244283041,16.0,2.0,0.160795424051
923,0.0,76.2933207194,79.374818929,78.3559000651,76.0622172038,17.0,2.0,0.0652691122774
924,0.0,76.464440918,78.7641581217,79.1499348958,76.2933207194,17.0,2.0,0.0113918951896
925,0.0,76.5822041829,78.2278930664,79.6342936198,76.464440918,17.0,2.0,-0.0368337150281
926,0.0,76.7433308919,78.7053548177,79.9318562825,76.5822041829,17.0,2.0,0.00392050124356
927,0.0,76.8599833171,78.4043273926,80.1204243978,76.7433308919,18.0,2.0,-0.0372013485784
928,0.0,76.9488708496,78.1586934407,80.2051737467,76.8599833171,18.0,2.0,-0.0623382410707
929,0.0,76.959979248,77.5082489014,80.2086303711,76.9488708496,18.0,2.0,-0.134754311691
930,0.0,76.9844340006,76.7592020671,80.1532897949,76.959979248,18.0,2.0,-0.115893844249
931,0.0,76.9844340006,75.8146647135,79.9699157715,76.9844340006,19.0,2.0,-0.133319595437
932,0.0,76.9399841309,74.1089680989,79.7692362467,76.9844340006,19.0,2.0,-0.165396460407
933,0.0,76.9155456543,72.872088623,79.5305013021,76.9399841309,19.0,2.0,-0.136735265794
934,0.0,76.8666687012,71.6317382812,79.2675638835,76.9155456543,19.0,2.0,-0.152353602106
935,0.0,76.846657308,70.7390970866,78.9786743164,76.8666687012,20.0,2.0,-0.117367435023
936,0.0,76.799987793,70.0298502604,78.7018798828,76.846657308,20.0,2.0,-0.139025890881
937,0.0,76.717767334,69.4191752116,78.3766540527,76.799987793,20.0,2.0,-0.170485577926
938,0.0,76.6910949707,69.010933431,78.0652811686,76.717767334,20.0,2.0,-0.112572546211
939,0.0,76.6222086588,68.962504069,77.7521708171,76.6910949707,21.0,2.0,-0.154628671054
940,0.0,76.5444335937,69.0109232585,77.4926737467,76.6222086588,21.0,2.0,-0.164368350211
941,0.0,76.4910847982,68.8552581787,77.3265991211,76.5444335937,21.0,2.0,-0.139377071856
942,0.0,76.4222106934,68.8863952637,77.0186869303,76.4910847982,21.0,2.0,-0.155515235863
943,0.0,76.3511027018,68.5715311686,76.7938090007,76.4222106934,22.0,2.0,-0.155964728365
944,0.0,76.2555338542,67.774037679,76.6536722819,76.3511027018,22.0,2.0,-0.175156434432
945,0.0,76.1755432129,67.0526753743,76.4530029297,76.2555338542,22.0,2.0,-0.155038765875
946,0.0,76.0888671875,66.6859232585,76.1692952474,76.1755432129,22.0,2.0,-0.159644002163
947,0.0,76.0244384766,66.3987467448,75.8821451823,76.0888671875,23.0,2.0,-0.135942271052
948,0.0,75.9755391439,65.7898254394,75.6918273926,76.0244384766,23.0,2.0,-0.116463181403
949,0.0,75.9199869792,64.4318562825,75.5430460612,75.9755391439,23.0,2.0,-0.113620111853
