,on,t,tout,tdis,t_pre,hour,weekday,il
1330,0.0,78.3199910482,72.5624308268,79.6204488118,78.4488810221,0.0,2.0,-0.227995093746
1331,0.0,78.2088724772,72.5589701335,79.4163289388,78.3199910482,0.0,2.0,-0.211133546132
1332,0.0,78.0933125813,71.3203531901,79.1464742025,78.2088724772,0.0,2.0,-0.207396076178
1333,0.0,78.0110982259,69.1683492025,78.9094787598,78.0933125813,0.0,2.0,-0.15927831173
1334,0.0,77.9133239746,66.9436808268,78.6603597005,78.0110982259,1.0,2.0,-0.159296995026
1335,0.0,77.8244344076,65.3348693848,78.3974121094,77.9133239746,1.0,2.0,-0.139451351932
1336,0.0,77.7155415853,64.2571309407,77.9355448405,77.8244344076,1.0,2.0,-0.152281566183
1337,0.0,77.6555480957,65.5095947266,77.5480265299,77.7155415853,1.0,2.0,-0.113257419731
1338,0.0,77.5311035156,64.1758219401,77.1639912923,77.6555480957,2.0,2.0,-0.168468603714
1339,0.0,77.4666524251,62.6033325195,76.8733846029,77.5311035156,2.0,2.0,-0.0979710974521
1340,0.0,77.3111002604,61.5463602702,76.6951863607,77.4666524251,2.0,2.0,-0.181872492127
1341,0.0,77.2155537923,61.1934488932,76.4529988607,77.3111002604,2.0,2.0,-0.120435165514
1342,0.0,77.1055399577,62.3957377116,76.2488708496,77.2155537923,3.0,2.0,-0.144316939008
1343,0.0,77.0244222005,62.3853719075,75.9772867839,77.1055399577,3.0,2.0,-0.116143701497
1344,0.0,76.8266560873,62.0463053385,75.7610351562,77.0244222005,3.0,2.0,-0.230920914739
1345,0.0,76.59553833,60.2471923828,75.3994832357,76.8266560873,3.0,2.0,-0.252656500106
1346,0.0,76.4310913086,59.9911682129,75.4825093587,76.59553833,4.0,2.0,-0.185805094819
1347,0.0,76.3399780274,60.3475280762,75.5845662435,76.4310913086,4.0,2.0,-0.116249251575
1348,0.0,76.2599934896,58.7663950602,75.0656188965,76.3399780274,4.0,2.0,-0.094312008546
1349,0.0,76.1399861654,57.8979726155,74.4964548747,76.2599934896,4.0,2.0,-0.12861552115
1350,0.0,76.0177703857,57.6038859049,74.7282816569,76.1399861654,5.0,2.0,-0.129561216877
1351,0.0,75.9044331869,57.656656901,75.0016153971,76.0177703857,5.0,2.0,-0.12195197789
1352,0.0,75.7733154297,62.7382670085,74.6383097331,75.9044331869,5.0,2.0,-0.177416323103
1353,0.0,75.5599894206,66.879675293,74.7178955078,75.7733154297,5.0,2.0,-0.290617182052
1354,0.0,75.3244344076,70.6612589518,74.700592041,75.5599894206,6.0,2.0,-0.341824983115
1355,0.0,74.3355407715,73.8685099284,74.288869222,75.3244344076,6.0,2.0,-1.12013748166
1356,0.666666666667,72.9399861654,75.9668986003,55.4536132812,74.3355407715,6.0,2.0,-1.08926227382
1357,0.0,73.3999898274,77.0982584635,71.9846394857,72.9399861654,6.0,2.0,0.288034823099
1358,0.0,73.7333272298,76.4945129394,73.4014322917,73.3999898274,7.0,2.0,0.169084926185
1359,0.0,73.6777709961,75.8388895671,74.1660644531,73.7333272298,7.0,2.0,-0.212634857168
1360,0.333333333333,73.4844340007,73.8719624837,66.0769999186,73.6777709961,7.0,2.0,-0.106585112933
1361,0.0,73.7311014811,71.6213602702,74.6227498372,73.4844340007,7.0,2.0,0.118377067225
1362,0.333333333333,73.6711039225,71.263273112,67.2637105306,73.7311014811,8.0,2.0,0.0460644309491
1363,0.333333333333,73.5511067708,71.8116495768,66.5700154622,73.6711039225,8.0,2.0,-0.0183482650465
1364,0.0,73.7688761393,72.5520568848,75.4237060547,73.5511067708,8.0,2.0,0.0832113863895
1365,0.333333333333,73.6822143555,72.9464701335,67.3744303385,73.7688761393,8.0,2.0,0.00746442625046
1366,0.266666666667,73.4822062175,73.830456543,73.2993774414,73.6822143555,9.0,2.0,-0.158916053421
1367,0.2,73.7422098795,75.3493062337,69.6509887695,73.4822062175,9.0,2.0,0.242634160397
1368,0.466666666667,73.6266520182,76.0551310221,66.2759338379,73.7422098795,9.0,2.0,0.0478111252984
1369,0.466666666667,73.4377705892,76.9321858724,68.7272176107,73.6266520182,9.0,2.0,-0.0327127860443
1370,0.0,73.6666544596,77.7763875325,75.1936258952,73.4377705892,10.0,2.0,0.0556068239734
1371,0.466666666667,73.8533203125,78.4683390299,65.9507120768,73.6666544596,10.0,2.0,0.331981522514
1372,0.266666666667,74.0088826497,79.2571818034,74.2335235596,73.8533203125,10.0,2.0,0.158530524515
1373,0.933333333333,73.4377705892,80.0667826335,53.6925618489,74.0088826497,10.0,2.0,-0.11295711378
1374,0.0,74.1199869792,80.6480367025,76.6208028157,73.4377705892,11.0,2.0,0.488108600018
1375,0.8,73.7444335937,81.0389933268,63.2001546224,74.1199869792,11.0,2.0,-0.015631066351
1376,0.466666666667,73.6266520183,81.4005533854,63.1966918945,73.7444335937,11.0,2.0,0.00682821944585
1377,0.266666666667,74.1799845378,82.7429545085,76.698642985,73.6266520183,11.0,2.0,0.529370917748
1378,1.0,73.559979248,84.5403279622,55.3238647461,74.1799845378,12.0,2.0,-0.147066857943
1379,0.133333333333,74.0110941569,85.7581970215,76.4478149414,73.559979248,12.0,2.0,0.312811085978
1380,1.0,73.6022115071,84.813667806,56.3618164062,74.0110941569,12.0,2.0,0.060847874733
1381,0.0666666666667,74.0310994466,84.9434000651,75.3648844401,73.6022115071,12.0,2.0,0.250807836041
1382,1.0,73.6333251953,85.3637715657,59.0708577474,74.0310994466,13.0,2.0,0.0681109757631
1383,0.266666666667,74.053314209,84.7704060872,69.9087524414,73.6333251953,13.0,2.0,0.381368825827
1384,0.4,74.167759196,87.0504394531,69.561038208,74.053314209,13.0,2.0,0.154318388471
1385,1.0,73.6588694255,86.9898834228,56.5590220133,74.167759196,13.0,2.0,-0.0538089255383
1386,0.2,74.0399902344,87.6187123616,75.9893859863,73.6588694255,14.0,2.0,0.276031390366
1387,1.0,73.5044311524,86.9777730306,57.5468058268,74.0399902344,14.0,2.0,-0.0813172162647
1388,0.266666666667,74.1310974121,88.8166748047,71.3757100423,73.5044311524,14.0,2.0,0.557759731255
1389,0.8,74.1844278972,89.572644043,66.4402811686,74.1310974121,14.0,2.0,0.351430889184
1390,1.0,73.7710917155,90.4929545085,57.1610392253,74.1844278972,15.0,2.0,0.0164545426015
1391,0.533333333333,73.9455464681,90.7870463053,67.2446818034,73.7710917155,15.0,2.0,0.277162067065
1392,0.866666666667,73.8622111003,91.357917277,58.9151733398,73.9455464681,15.0,2.0,0.24646192555
1393,0.266666666667,74.5044230143,88.9031738281,77.183022054,73.8622111003,15.0,2.0,0.575273238533
1394,0.0,75.4066589355,88.9775655111,74.1504923503,74.5044230143,16.0,2.0,0.65544373056
1395,0.0,76.053318278,88.8962544759,77.2124287923,75.4066589355,16.0,2.0,0.407001733144
1396,0.0,76.6222025553,88.4724182129,79.9353068034,76.053318278,16.0,2.0,0.336991968688
1397,0.0,77.1022033691,88.2042805989,81.8434041341,76.6222025553,16.0,2.0,0.254180203831
1398,0.0,77.5199829101,87.5417378743,83.1200724284,77.1022033691,17.0,2.0,0.200246862474
1399,0.0,77.8933288574,86.7546101888,84.0161743164,77.5199829101,17.0,2.0,0.164553582078
1400,0.0,78.2688741048,86.5297261556,84.6389261881,77.8933288574,17.0,2.0,0.171092400891
1401,0.0,78.6799967448,86.3965332031,85.0299214681,78.2688741048,17.0,2.0,0.210360145045
1402,0.0,78.9555582682,85.927726237,85.3516479492,78.6799967448,18.0,2.0,0.0811819766702
1403,0.0,79.2066609701,85.7218526204,85.5661539713,78.9555582682,18.0,2.0,0.0602154522254
1404,0.0,79.4688802083,85.3758850098,85.6630289713,79.2066609701,18.0,2.0,0.0756630950875
1405,0.0,79.6999816895,84.5974121094,85.6630289713,79.4688802083,18.0,2.0,0.0520944465532
1406,0.0,79.7777709961,83.9660095215,85.4070048014,79.6999816895,19.0,2.0,-0.0949611834568
1407,0.0,79.846661377,83.4504842122,85.0610616048,79.7777709961,19.0,2.0,-0.0995562461568
1408,0.0,79.9599914551,82.9488098144,84.8223205566,79.846661377,19.0,2.0,-0.0509777116953
1409,0.0,80.0910970052,81.7690185547,84.6994791667,79.9599914551,19.0,2.0,-0.0238220273576
1410,0.0,80.2422180176,80.6411071777,84.4884175618,80.0910970052,20.0,2.0,0.00532625625453
1411,0.0,80.228873698,79.3263763428,84.1787790934,80.2422180176,20.0,2.0,-0.148505888293
1412,0.0,80.1021993001,77.9095865885,83.8224283854,80.228873698,20.0,2.0,-0.251655470922
1413,0.0,79.935534668,76.0101379394,83.4106903076,80.1021993001,20.0,2.0,-0.278786123877
1414,0.0,79.7488749186,74.688486735,82.9332478841,79.935534668,21.0,2.0,-0.290403048831
1415,0.0,79.5133199056,73.7785603841,82.4523234049,79.7488749186,21.0,2.0,-0.334051786756
1416,0.0,79.2933227539,72.9879842122,81.9454772949,79.5133199056,21.0,2.0,-0.314467840533
1417,0.0,79.059983317,72.3859720866,81.4230305989,79.2933227539,21.0,2.0,-0.325039015655
1418,0.0,78.8333251953,71.9171813965,80.9507710775,79.059983317,22.0,2.0,-0.316649753423
1419,0.0,78.6377685547,71.1456278483,80.442175293,78.8333251953,22.0,2.0,-0.281595638759
1420,0.0,78.4844217936,69.5420043945,79.9664550781,78.6377685547,22.0,2.0,-0.229171740429
1421,0.0,78.3133239746,69.9917907715,79.5547159831,78.4844217936,22.0,2.0,-0.251297884207
1422,0.0,78.1444234212,69.6717569987,79.2917805989,78.3133239746,23.0,2.0,-0.248020247546
1423,0.0,78.0177734375,69.1354858398,79.0409545898,78.1444234212,23.0,2.0,-0.203104796999
1424,0.0,77.8510965983,68.429679362,78.7572428385,78.0177734375,23.0,2.0,-0.238930491531
1805,0.0,78.9444396973,67.640830485,79.7034973144,79.0444335937,0.0,2.0,-0.159077972346
1806,0.0,78.8222106934,66.6859151204,79.3402140299,78.9444396973,0.0,2.0,-0.175111538916
1807,0.0,78.7022033692,66.5008219401,79.0565246582,78.8222106934,0.0,2.0,-0.172433846849
1808,0.0,78.5799926758,65.7379333496,78.7572347005,78.7022033692,0.0,2.0,-0.169973800011
1809,0.0,78.4555460612,64.8608693441,78.539263916,78.5799926758,1.0,2.0,-0.166734067732
1810,0.0,78.3288696289,64.0512736003,78.2866984049,78.4555460612,1.0,2.0,-0.163993861254
1811,0.0,78.2133117676,63.3039469401,78.0064676921,78.3288696289,1.0,2.0,-0.148373136623
1812,0.0,78.1199869791,62.9960205078,77.5203531901,78.2133117676,1.0,2.0,-0.124744635575
1813,0.0,78.0044250488,62.2435078939,76.9771687825,78.1199869791,2.0,2.0,-0.14220007469
1814,0.0,77.8577596029,61.6830118815,76.639835612,78.0044250488,2.0,2.0,-0.170076069373
1815,0.0,77.7244242351,61.4875345866,76.3146118164,77.8577596029,2.0,2.0,-0.156391913512
1816,0.0,77.5977701823,61.4114217122,75.9374938965,77.7244242351,2.0,2.0,-0.150125686503
1817,0.0,77.4866556803,61.2315185547,75.645111084,77.5977701823,3.0,2.0,-0.134199870398
1818,0.0,77.3688720703,60.9201375325,75.3994852702,77.4866556803,3.0,2.0,-0.139416258975
1819,0.0,77.2110961914,60.3907714844,75.2195780436,77.3688720703,3.0,2.0,-0.176422937466
1820,0.0,76.9710998535,59.8597025553,74.8632222493,77.2110961914,3.0,2.0,-0.255935554616
1821,0.0,76.8733133952,59.273248291,74.4774271647,76.9710998535,4.0,2.0,-0.11121249329
1822,0.0,76.7177571615,59.1487019857,74.0415181478,76.8733133952,4.0,2.0,-0.168788154619
1823,0.0,76.5622070312,58.8719238281,73.6816670735,76.7177571615,4.0,2.0,-0.167902715806
1824,0.0,76.4444335938,58.1886006673,73.3910522461,76.5622070312,4.0,2.0,-0.126297594012
1825,0.0,76.3244283041,58.5051757812,74.0622538249,76.4444335938,5.0,2.0,-0.131680180525
1826,0.0,76.2044352214,59.1625406901,74.9808573405,76.3244283041,5.0,2.0,-0.137306962933
1827,0.0,76.0310974121,62.8766560872,75.3648824056,76.2044352214,5.0,2.0,-0.21846404605
1828,0.0,75.7711039225,67.4211405436,75.3164489746,76.0310974121,5.0,2.0,-0.339342481269
1829,0.0,75.4622111003,70.4605957031,74.956640625,75.7711039225,6.0,2.0,-0.412175785122
1830,0.133333333333,74.0155354818,72.6004903157,72.2389302571,75.4622111003,6.0,2.0,-1.47573569349
1831,0.533333333333,73.0799865722,73.8027811686,54.2928405762,74.0155354818,6.0,2.0,-0.707865737812
1832,0.0,73.4177734375,74.7438496907,71.7683980306,73.0799865722,6.0,2.0,0.183912297275
1833,0.0,73.6977559408,76.0032246907,73.7612630208,73.4177734375,7.0,2.0,0.119422798979
1834,0.0,73.7599853515,77.4113688151,75.124428304,73.6977559408,7.0,2.0,-0.106513899636
1835,0.333333333333,73.5755411784,78.1448527018,67.2723632812,73.7599853515,7.0,2.0,-0.128091162171
1836,0.0,73.6644246419,75.0656107585,75.3008789062,73.5755411784,7.0,2.0,-0.0637304182724
1837,0.4,73.5688680013,74.2335184733,66.2171162923,73.6644246419,8.0,2.0,0.0344688372327
1838,0.4,73.3799926758,75.0950337728,65.8071268717,73.5688680013,8.0,2.0,-0.065792381023
1839,0.0,73.7377604167,75.6209147135,75.148647054,73.3799926758,8.0,2.0,0.19970722757
1840,0.4,73.7555379232,77.2280069987,65.6652750651,73.7377604167,8.0,2.0,0.126613145243
1841,0.4,73.5888834635,78.5998128255,70.0557942708,73.7555379232,9.0,2.0,-0.067640848314
1842,0.0666666666667,73.899991862,79.4128662109,71.5556172689,73.5888834635,9.0,2.0,0.173049722653
1843,0.533333333333,73.628885905,79.7311787923,65.1774414062,73.899991862,9.0,2.0,-0.0872651150562
1844,0.4,73.5622131348,78.8835225423,67.5716389974,73.628885905,9.0,2.0,0.0293641056724
1845,0.333333333333,73.6844258626,80.5511617025,71.2044535319,73.5622131348,10.0,2.0,0.159675914511
1846,0.266666666667,73.6555399577,82.5007588704,71.7165059407,73.6844258626,10.0,2.0,-0.0506715488685
1847,0.333333333333,73.6955403646,83.431451416,68.0188151042,73.6555399577,10.0,2.0,0.0572471584421
1848,0.466666666667,73.8288798014,83.5300638835,67.0665018717,73.6955403646,10.0,2.0,0.242147242365
1849,0.533333333333,73.8444356282,84.0507670085,66.0147176107,73.8288798014,11.0,2.0,0.167546834004
1850,0.6,73.7866536458,85.1492635091,66.2050069173,73.8444356282,11.0,2.0,0.132346559319
1851,0.533333333333,73.6599975586,86.1284037272,68.6389872233,73.7866536458,11.0,2.0,0.00995758200273
1852,0.4,73.5333109538,86.7165466308,69.9641072591,73.6599975586,11.0,2.0,-0.0872442596497
1853,0.0666666666667,74.0844278971,87.5832438151,74.3252115885,73.5333109538,12.0,2.0,0.35338779687
1854,0.733333333333,73.4755371094,88.4412923177,65.9403320312,74.0844278971,12.0,2.0,-0.348915285146
1855,0.0,74.0688802084,89.2422342936,76.5533365885,73.4755371094,12.0,2.0,0.337167552534
1856,0.8,73.8244344076,88.8772277832,61.5480834961,74.0688802084,12.0,2.0,0.0582477852421
1857,0.333333333333,73.8688781738,89.3339172363,74.6019917806,73.8244344076,13.0,2.0,0.0200995893925
1858,0.533333333333,73.8844278971,89.9013346354,66.4939046224,73.8688781738,13.0,2.0,0.125391264853
1859,0.6,73.9199930827,91.183203125,63.9180664062,73.8844278971,13.0,2.0,0.182214049726
1860,0.733333333333,73.7799886068,91.679683431,63.5340250651,73.9199930827,13.0,2.0,0.0952871638047
1861,0.666666666667,73.7777628581,92.2055745443,67.6823547363,73.7799886068,14.0,2.0,0.182242419749
1862,0.466666666667,73.6511047363,92.6276713053,68.6320678711,73.7777628581,14.0,2.0,-0.0832472921113
1863,0.4,73.8911010742,93.1120463053,70.1924499512,73.6511047363,14.0,2.0,0.232981664859
1864,0.733333333333,73.9333333333,93.2452555339,61.8560058594,73.8911010742,14.0,2.0,0.265957766925
1865,0.733333333333,73.8466634114,92.3889485677,66.8969706217,73.9333333333,15.0,2.0,0.143573527034
1866,0.533333333333,73.8844278971,92.3474263509,69.469350179,73.8466634114,15.0,2.0,0.129701103561
1867,0.666666666667,73.9288696289,92.6069193522,61.7504842122,73.8844278971,15.0,2.0,0.226756168253
1868,0.6,74.3777709961,93.0065226237,68.4469746907,73.9288696289,15.0,2.0,0.582646375602
1869,0.0,75.2911031087,93.5601013184,74.2975341797,74.3777709961,16.0,2.0,0.63237980067
1870,0.0,76.2422159831,93.2141174316,75.5759379069,75.2911031087,16.0,2.0,0.679295553232
1871,0.0,76.899979655,93.0964782715,78.5115946452,76.2422159831,16.0,2.0,0.393699003733
1872,0.0,77.3910949707,92.200386556,80.6843607585,76.899979655,16.0,2.0,0.238322206551
1873,0.0,77.799991862,92.1259989421,82.2655049642,77.3910949707,17.0,2.0,0.160205901111
1874,0.0,78.2222045899,91.1745524089,83.4020507812,77.799991862,17.0,2.0,0.183389574395
1875,0.0,78.6266601562,90.965234375,84.2981363932,78.2222045899,17.0,2.0,0.170213493062
1876,0.0,79.0555480957,90.6573038737,85.0229919434,78.6266601562,17.0,2.0,0.199813465299
1877,0.0,79.4044291178,90.3926279704,85.6353566487,79.0555480957,18.0,2.0,0.124837611826
1878,0.0,79.6333170573,90.5310099284,86.1007283529,79.4044291178,18.0,2.0,0.00637147481095
1879,0.0,79.8710957845,90.8527832031,86.3394510905,79.6333170573,18.0,2.0,0.0145884787431
1880,0.0,80.0688822428,90.6832397461,86.4812988281,79.8710957845,18.0,2.0,-0.0224491033336
1881,0.0,80.2777669271,90.6694152832,86.495135498,80.0688822428,19.0,2.0,-0.00981586641406
1882,0.0,80.5177693685,89.7525614421,86.626582845,80.2777669271,19.0,2.0,0.0294679197323
1883,0.0,80.7133178711,89.2733703613,86.6542643229,80.5177693685,19.0,2.0,-0.00976903922753
1884,0.0,80.9022074382,87.9984212239,86.6335062663,80.7133178711,19.0,2.0,-0.00576108701787
1885,0.4,80.5088806152,86.3446228027,79.2208516439,80.9022074382,20.0,2.0,-0.298652080968
1886,0.0,80.4622090658,84.6008870443,76.7194051107,80.5088806152,20.0,2.0,-0.218159700291
1887,0.0,80.4755472819,82.4782796224,78.74512736,80.4622090658,20.0,2.0,-0.143091240209
1888,0.0,80.3377685547,80.2830240885,80.4093037923,80.4755472819,20.0,2.0,-0.278187197901
1889,0.0,80.1977681478,78.8679545085,81.2552327474,80.3377685547,21.0,2.0,-0.271143498501
1890,0.0,80.0644307454,78.1396677653,81.7171264648,80.1977681478,21.0,2.0,-0.260213105792
1891,0.0,79.7844278972,77.5411031087,81.834765625,80.0644307454,21.0,2.0,-0.403503825415
1892,0.0,79.5688802083,77.0982645671,81.8209289551,79.7844278972,21.0,2.0,-0.337867467309
1893,0.0,79.3910949707,76.529119873,81.8520670573,79.5688802083,22.0,2.0,-0.297540047901
1894,0.0,79.2399861654,75.6987467448,81.6929077148,79.3910949707,22.0,2.0,-0.266129788385
1895,0.0,79.0733235677,75.7091389974,81.3953572591,79.2399861654,22.0,2.0,-0.282855098237
1896,0.0,78.9399881999,75.3873779297,81.1168457031,79.0733235677,22.0,2.0,-0.248402794812
1897,0.0,78.8088745117,74.8666870117,80.8123677571,78.9399881999,23.0,2.0,-0.243371264965
1898,0.0,78.7155354818,74.8372741699,80.5217549642,78.8088745117,23.0,2.0,-0.206334337538
1899,0.0,78.5799845377,72.8288350423,80.2397705078,78.7155354818,23.0,2.0,-0.234654248692
